# data_kind=vectorized_published_figure_reference
# manuscript_figure=Fig. 11
# source_sha256=389f612b8b8a059bcc62c061f53a12b9168cec34c52785bc5bafcbb7e2e8e8a4
# y_axis_calibration=[1.3,2.3]
# displayed_time_grid=0.1,0.2,...,100.1; the manuscript does not document its conversion to Floquet layers
displayed_time,theta_0.30_pi,theta_0.35_pi,theta_0.40_pi,theta_0.45_pi,theta_0.50_pi
18.7,1.538132859146,1.605029230766,1.651665600881,1.679098758573,1.688334829918
18.8,1.537843327129,1.604783129478,1.651455690632,1.678903325851,1.688146635033
18.9,1.537409029103,1.604406736003,1.651122727885,1.678584840632,1.687835387651
19.0,1.536902349000,1.603986915505,1.650768051628,1.678280831088,1.687531379960
19.1,1.536916824674,1.604160634715,1.651064821482,1.678671700237,1.687965677986
19.2,1.537365600227,1.604797605152,1.651868273293,1.679598202692,1.688964564371
19.3,1.537611701515,1.605202949976,1.652425621962,1.680278603859,1.689688392561
19.4,1.537640654717,1.605304287109,1.652584863645,1.680481274418,1.689934495702
19.5,1.537249787420,1.604877226920,1.652121612418,1.679989069989,1.689427815598
19.6,1.536714152262,1.604233018646,1.651397784228,1.679207333542,1.688617125951
19.7,1.536815487541,1.604218541118,1.651281971421,1.679033614332,1.688414451686
19.8,1.537604463678,1.604869987230,1.651817604726,1.679496865560,1.688855989401
19.9,1.537836089291,1.604949608998,1.651781413688,1.679366577078,1.688689508028
20.0,1.536866156108,1.603943484775,1.650731858736,1.678295306762,1.687589286363
20.1,1.535309921053,1.602481349016,1.649342105054,1.676941745972,1.686257439085
20.2,1.534115601945,1.601410082406,1.648364935886,1.676029721045,1.685367127669
20.3,1.533413485414,1.600802063317,1.647829300728,1.675544754453,1.684889398914
20.4,1.532776516830,1.600208523608,1.647271953911,1.674994643620,1.684353765609
20.5,1.531314379217,1.598746387848,1.645824291973,1.673561461062,1.682927819035
20.6,1.528129527029,1.595662870940,1.642813158995,1.670622710162,1.680032498865
20.7,1.523858930704,1.591616660538,1.638976860695,1.666960131073,1.676456781233
20.8,1.519950248473,1.587917888556,1.635473523289,1.663630511023,1.673221260479
20.9,1.518097243564,1.586166220780,1.633815951101,1.662052562457,1.671693976773
21.0,1.518878980010,1.586947957226,1.634604927237,1.662834298903,1.672475715072
21.1,1.520239780490,1.588279804504,1.635900581624,1.664108239778,1.673742416257
21.2,1.520370068971,1.588410092986,1.636038111649,1.664260243624,1.673901659793
21.3,1.519429090842,1.587534259097,1.635227422001,1.663507460379,1.673177829750
21.4,1.518220294208,1.586426799595,1.634214058088,1.662552004723,1.672251327295
21.5,1.516454148903,1.584718558841,1.632549248063,1.660937865118,1.670658901201
21.6,1.513768738982,1.581975244369,1.629769740699,1.658129402699,1.667835963108
21.7,1.510583886794,1.578667341537,1.626353264751,1.654626065292,1.664310912190
21.8,1.507862285833,1.575945740577,1.623646141317,1.651933417533,1.661618262578
21.9,1.505799370675,1.574085497830,1.621937900564,1.650348229277,1.660090982578
22.0,1.504590575893,1.573151757538,1.621221310211,1.649790880607,1.659606015986
22.1,1.504547145164,1.573310999221,1.621561510794,1.650254131834,1.660112696089
22.2,1.504800484289,1.573701866518,1.622068190898,1.650833195868,1.660720715178
22.3,1.504605051568,1.573643960114,1.622111619774,1.650963484350,1.660894434389
22.4,1.504199706744,1.573354428097,1.621937900564,1.650869388760,1.660851003659
22.5,1.504025987533,1.573224139616,1.621843803121,1.650818720194,1.660822052311
22.6,1.503360063894,1.572514785248,1.621098259567,1.650051461275,1.660040314012
22.7,1.501579442916,1.570625589299,1.619129441851,1.648010259628,1.657984636690
22.8,1.499407950934,1.568396192768,1.616842137063,1.645694003492,1.655639427352
22.9,1.498807173389,1.567780937695,1.616219642300,1.645071510581,1.655024172279
23.0,1.499610625199,1.568562674141,1.616986903072,1.645838769500,1.655798670888
23.1,1.501340577612,1.570299866244,1.618753048376,1.647633868006,1.657622722595
23.2,1.502636233851,1.571689619926,1.620229661663,1.649182863371,1.659215148689
23.3,1.502201935826,1.571429041110,1.620113848856,1.649197340898,1.659273055093
23.4,1.500790466779,1.570198529111,1.619035342556,1.648212932040,1.658324837274
23.5,1.499306615655,1.568808775429,1.617732448479,1.646960706530,1.657101563112
23.6,1.498191916463,1.567701315927,1.616624988977,1.645853245175,1.655994105463
23.7,1.497410181870,1.566883386589,1.615763630763,1.644970173449,1.655111031884
23.8,1.496425771159,1.565833833490,1.614670646935,1.643840998582,1.653974617327
23.9,1.495267643090,1.564581609833,1.613346039346,1.642472958412,1.652577625808
24.0,1.494319427124,1.563553770246,1.612253055519,1.641351021382,1.651441214957
24.1,1.493834460532,1.563047088289,1.611724660051,1.640800912403,1.650891102272
24.2,1.492574995331,1.561816578143,1.610530339091,1.639628308660,1.649732974203
24.3,1.489708628362,1.559080499655,1.607910075262,1.637094902584,1.647242998857
24.4,1.486350056964,1.555939078196,1.604942371161,1.634257488817,1.644463491493
24.5,1.484265426441,1.554013689356,1.603147274508,1.632549248063,1.642805921158
24.6,1.484207521891,1.554028165031,1.603219656586,1.632665060870,1.642928971802
24.7,1.485727564054,1.555540971210,1.604710745547,1.634148913847,1.644405585089
24.8,1.488043820191,1.557763129904,1.606867760001,1.636255257882,1.646490215612
24.9,1.490273216722,1.559876713629,1.608880006593,1.638202362086,1.648415602599
25.0,1.491822212087,1.561353326916,1.610305951314,1.639599353606,1.649812595971
25.1,1.492755952379,1.562279829370,1.611239691606,1.640540331735,1.650768051628
25.2,1.493197490095,1.562699649869,1.611645038283,1.640960154086,1.651180634289
25.3,1.493371209305,1.562757556272,1.611616085081,1.640858818806,1.651050345808
25.4,1.493168536893,1.562366687122,1.611065974249,1.640178417640,1.650312038238
25.5,1.492336131880,1.561375042280,1.609936799382,1.638947907494,1.649023621688
25.6,1.491083906370,1.560108339242,1.608633905305,1.637616060215,1.647677296882
25.7,1.490302169924,1.559398984874,1.607967981666,1.636971851940,1.647040328298
25.8,1.491091144207,1.560216914212,1.608807622662,1.637811494790,1.647865493620
25.9,1.493154059366,1.562236398641,1.610776440379,1.639744121467,1.649776404933
26.0,1.494543813047,1.563618914486,1.612166194061,1.641133875149,1.651166158615
26.1,1.494471430970,1.563669583052,1.612347152961,1.641416167476,1.651499119508
26.2,1.493183012567,1.562634505628,1.611514747949,1.640743006000,1.650905579799
26.3,1.491040477494,1.560767025044,1.609878892979,1.639295345914,1.649544779319
26.4,1.488492595743,1.558414576016,1.607707402851,1.637254144267,1.647575961603
26.5,1.486219768483,1.556177941647,1.605521435195,1.635097129813,1.645447900351
26.6,1.484395716775,1.554324936738,1.603639477084,1.633222411393,1.643565944093
26.7,1.482397945857,1.552377834386,1.601743041446,1.631362168646,1.641727414858
26.8,1.480877901841,1.550951889665,1.600382242818,1.630059274569,1.640438998308
26.9,1.481029905687,1.551118369185,1.600541484501,1.630204040578,1.640583762464
27.0,1.482542711866,1.552566029271,1.601931238183,1.631535887856,1.641872180866
27.1,1.483874559145,1.553811018797,1.603118319453,1.632665060870,1.642972400678
27.2,1.483874559145,1.553753110541,1.602995268809,1.632505819187,1.642813158995
27.3,1.482752622115,1.552587744635,1.601815425376,1.631318737917,1.641626077725
27.4,1.481312201720,1.551190753116,1.600469100570,1.630008606003,1.640337661176
27.5,1.479850064107,1.549829952636,1.599195159695,1.628814286896,1.639186770945
27.6,1.478822224520,1.548744206645,1.598065986682,1.627670634502,1.638035880713
27.7,1.478923561652,1.548729730971,1.597964649549,1.627496915292,1.637840446139
27.8,1.480530463421,1.550293203863,1.599491931403,1.629002481780,1.639338774790
27.9,1.482701955402,1.552544315759,1.601793711865,1.631347691119,1.641698459803
28.0,1.484120660433,1.554086073287,1.603436804672,1.633070407547,1.643450131286
28.1,1.484019325153,1.554093311124,1.603552617479,1.633244124904,1.643667277519
28.2,1.483172444466,1.553304336841,1.602814311762,1.632556487753,1.642994117896
28.3,1.482788813154,1.552927945219,1.602445157977,1.632201809643,1.642653917312
28.4,1.483295495110,1.553405672120,1.602879456002,1.632607156320,1.643052022446
28.5,1.484395716775,1.554404558506,1.603798720620,1.633468512681,1.643884427458
28.6,1.485003732158,1.554867809733,1.604131681513,1.633707376132,1.644072624196
28.7,1.483831128415,1.553550438129,1.602698498955,1.632172858294,1.642501911614
28.8,1.481645160760,1.551321041597,1.600454624896,1.629914508561,1.640236324043
28.9,1.480009305790,1.549772046232,1.598978013462,1.628510279204,1.638861047889
29.0,1.478576123232,1.548483629683,1.597805406013,1.627417293524,1.637804255100
29.1,1.476809977928,1.546833295333,1.596256410648,1.625947918074,1.636363832851
29.2,1.475593943456,1.545660691590,1.595112760107,1.624818745060,1.635249135512
29.3,1.475883475473,1.545877839676,1.595286479318,1.624963511069,1.635372186156
29.4,1.476998172812,1.546891201736,1.596212981772,1.625832105267,1.636226306533
29.5,1.478141825206,1.547904565649,1.597125008553,1.626678987807,1.637051471855
29.6,1.478605076434,1.548237524689,1.597342154786,1.626816515978,1.637152808988
29.7,1.477779909258,1.547311022234,1.596328794579,1.625745247515,1.636052587323
29.8,1.475760424829,1.545298775642,1.594316546134,1.623718523395,1.634025863203
29.9,1.473263209792,1.542953566304,1.592094387440,1.621583224306,1.631926755153
30.0,1.471062766462,1.540963035076,1.590277573569,1.619896700770,1.630290900183
30.1,1.469209761553,1.539262034012,1.588685149328,1.618391134281,1.628814286896
30.2,1.467501522652,1.537611701515,1.587099961071,1.616842137063,1.627294242880
30.3,1.465858427992,1.536106135026,1.585717445227,1.615553720513,1.626049255206
30.4,1.464765446017,1.535237538975,1.585044283750,1.615039800720,1.625607719343
30.5,1.464859543459,1.535527070992,1.585500297140,1.615626102591,1.626251927618
30.6,1.466061102257,1.536829965069,1.586890050822,1.617073762677,1.627735780595
30.7,1.467067226479,1.537901233532,1.588019225689,1.618246368272,1.628930099703
30.8,1.466719788059,1.537626177189,1.587802075750,1.618072647209,1.628770856167
30.9,1.466068340094,1.537018161806,1.587223011715,1.617522538230,1.628227983171
31.0,1.465923574085,1.536851678580,1.587042054668,1.617319865818,1.628010835085
31.1,1.465938049760,1.536801011867,1.586933481551,1.617160624135,1.627837115875
31.2,1.465301079322,1.536106135026,1.586195173981,1.616407839037,1.627077094793
31.3,1.463925801315,1.534759810220,1.584892279904,1.615133898162,1.625824867430
31.4,1.462680815494,1.533652350718,1.583907869193,1.614258064274,1.625014177782
31.5,1.461522687426,1.532631750821,1.583024797468,1.613483565665,1.624297587429
31.6,1.460777142019,1.531907918925,1.582322682790,1.612817642026,1.623660616992
31.7,1.461023243307,1.532125068865,1.582518115511,1.613005838763,1.623834336202
31.8,1.462709768696,1.533847785293,1.584269786994,1.614757506540,1.625600479653
31.9,1.464895734498,1.536120610700,1.586607756642,1.617146144754,1.627996357558
32.0,1.466169675373,1.537423504777,1.587932366084,1.618477993886,1.629320968852
32.1,1.465901858721,1.537090543884,1.587534259097,1.618029218333,1.628850477935
32.2,1.464794399219,1.535874509412,1.586238604710,1.616668417853,1.627460724253
32.3,1.463795512833,1.534832194151,1.585152858720,1.615568196188,1.626353264751
32.4,1.463129591047,1.534122841636,1.584414551150,1.614822650781,1.625614959034
32.5,1.462941394309,1.533847785293,1.584067112729,1.614410068119,1.625166183481
32.6,1.463201973125,1.533963598100,1.584067112729,1.614315970677,1.625035894999
32.7,1.463853419237,1.534484755730,1.584472457553,1.614641693733,1.625318187326
32.8,1.464403531922,1.534962482632,1.584892279904,1.615025323193,1.625694578949
32.9,1.464729253125,1.535266490324,1.585167334394,1.615278664171,1.625940680237
33.0,1.464475914000,1.535013151198,1.584906755579,1.614989132154,1.625629434708
33.1,1.463216448799,1.533804354564,1.583734151836,1.613845481613,1.624478544477
33.2,1.461855650172,1.532559366890,1.582576023768,1.612738020258,1.623392798486
33.3,1.460798855530,1.531589435560,1.581678474515,1.611891139571,1.622574871001
33.4,1.458953090311,1.529743668488,1.579854420954,1.610096042918,1.620808725697
33.5,1.456217013676,1.526942447612,1.577002531512,1.607229674096,1.617935120891
33.6,1.453828373609,1.524466947939,1.574469127290,1.604652840997,1.615351048102
33.7,1.453459219824,1.524061603116,1.574042067101,1.604211303281,1.614902272549
33.8,1.454762113900,1.525321068316,1.575250863736,1.605376669187,1.616053162780
33.9,1.456028816938,1.526486434222,1.576336607873,1.606411746611,1.617073762677
34.0,1.456137391908,1.526631200230,1.576524804611,1.606636134387,1.617327103655
34.1,1.455167458724,1.525900132350,1.576003646980,1.606288695967,1.617059287002
34.2,1.454154096665,1.525176300455,1.575540395753,1.606020877461,1.616871090265
34.3,1.453770467205,1.525002581245,1.575533156063,1.606136690268,1.617030331948
34.4,1.453299978141,1.524655142824,1.575265339410,1.605912302492,1.616827661389
34.5,1.451866793730,1.523265389142,1.573890063255,1.604551503864,1.615466860908
34.6,1.449724256803,1.521064945812,1.571660666724,1.602307629805,1.613215749012
34.7,1.447929158297,1.519168510174,1.569677373333,1.600266430012,1.611160071691
34.8,1.447161899379,1.518299915976,1.568750870879,1.599289258991,1.610182900670
34.9,1.447118468649,1.518198578843,1.568591627343,1.599108301943,1.609994705785
35.0,1.447248757131,1.518242007719,1.568562674141,1.599021442338,1.609878892979
35.1,1.447118468649,1.517938000028,1.568113898588,1.598442378304,1.609227445014
35.2,1.447132944324,1.517720851941,1.567672362725,1.597827123231,1.608525330336
35.3,1.447364569937,1.517807711547,1.567628933849,1.597675117532,1.608315420086
35.4,1.447458669233,1.517930762191,1.567780937695,1.597834361068,1.608474663622
35.5,1.447147423704,1.517713614104,1.567621694159,1.597733023936,1.608387802164
35.6,1.446503213576,1.517112834706,1.567057107652,1.597168437429,1.607823215657
35.7,1.446206441869,1.516823302688,1.566782053162,1.596907858613,1.607562636842
35.8,1.446785505903,1.517431318071,1.567419021747,1.597588259780,1.608271989357
35.9,1.448175259585,1.518806596079,1.568794299755,1.598978013462,1.609690696241
36.0,1.449536061919,1.520066061280,1.569995856699,1.600143379368,1.610848824309
36.1,1.450288845163,1.520695793880,1.570517014330,1.600584913377,1.611246931296
36.2,1.450962006639,1.521238665022,1.570936834828,1.600903400449,1.611514747949
36.3,1.451526593146,1.521709154087,1.571313228303,1.601207408141,1.611775326764
36.4,1.451186392563,1.521412384233,1.571045409798,1.600954069015,1.611529225476
36.5,1.449695305454,1.520080536954,1.569851090691,1.599875560862,1.610501385889
36.6,1.448262121043,1.518770405040,1.568656771583,1.598768101360,1.609444594953
36.7,1.447835060855,1.518386775581,1.568309333163,1.598442378304,1.609126109734
36.8,1.447639626280,1.518249247409,1.568229711395,1.598406187265,1.609111632207
36.9,1.446495975739,1.517228647512,1.567317686468,1.597588259780,1.608344371435
37.0,1.444085620307,1.514955820252,1.565175149541,1.595554295970,1.606361078045
37.1,1.441653551364,1.512610610913,1.562887846606,1.593324899439,1.604167872552
37.2,1.440575045063,1.511539344303,1.561831053817,1.592260870666,1.603089366252
37.3,1.440459232257,1.511466960372,1.561787623088,1.592217439937,1.603045937376
37.4,1.440488185458,1.511582773179,1.561946866624,1.592420112349,1.603255847625
37.5,1.440488185458,1.511626202055,1.562033728082,1.592535925155,1.603393375796
37.6,1.440451994419,1.511539344303,1.561917915276,1.592398396984,1.603248607934
37.7,1.441240970556,1.512198028252,1.562475262092,1.592897839250,1.603726338542
37.8,1.442782728083,1.513652926175,1.563879493301,1.594273117258,1.605094375007
37.9,1.443282170350,1.514260943411,1.564567130452,1.595040378030,1.605912302492
38.0,1.442529387105,1.513703594741,1.564190740683,1.594779797361,1.605709631933
38.1,1.441197539827,1.512552704510,1.563191856151,1.593882249961,1.604855511556
38.2,1.439641304772,1.511162950828,1.561932390950,1.592709642513,1.603719098852
38.3,1.436890750609,1.508571640202,1.559464129114,1.590349957500,1.601395603025
38.4,1.433206456155,1.505053827121,1.556083844205,1.587078245707,1.598167323814
38.5,1.430586192327,1.502585565285,1.553745872704,1.584819895974,1.595952401104
38.6,1.430484855195,1.502527658882,1.553724157339,1.584819895974,1.595952401104
38.7,1.432859017735,1.504793246452,1.555910124995,1.586947957226,1.598058748845
38.8,1.436043869923,1.507811617267,1.558776490111,1.589720226753,1.600780347952
38.9,1.437766586351,1.509396805524,1.560260343088,1.591117218272,1.602141150285
39.0,1.436883512772,1.508528211326,1.559391747037,1.590248622220,1.601287029908
39.1,1.434596209837,1.506400150074,1.557401215809,1.588366664109,1.599455740364
39.2,1.432583961392,1.504612289405,1.555808787862,1.586919002171,1.598080462356
39.3,1.431121825632,1.503316635018,1.554650659794,1.585876686910,1.597096053498
39.4,1.429695880911,1.501970310212,1.553376718919,1.584660654291,1.595908972228
39.5,1.428117930492,1.500421314847,1.551871152430,1.583184041004,1.594446834615
39.6,1.427386862612,1.499719198316,1.551176275589,1.582503639837,1.593766437155
39.7,1.428016593359,1.500341693079,1.551798770352,1.583118896763,1.594388930065
39.8,1.429326727126,1.501615633954,1.553036520188,1.584327691545,1.595583249172
39.9,1.429970935401,1.502209173663,1.553579393184,1.584834371648,1.596075453601
40.0,1.429565590577,1.501709731397,1.553007566987,1.584211878738,1.595424007489
40.1,1.429008241907,1.501043807757,1.552254781889,1.583401189090,1.594591602477
40.2,1.428718708037,1.500703607174,1.551885629957,1.583010321793,1.594200733327
40.3,1.428139644003,1.500131780977,1.551321041597,1.582460210961,1.593650624348
40.4,1.426778845376,1.498785456171,1.549981956482,1.581113886155,1.592304299542
40.5,1.424867934063,1.496903499913,1.548107236208,1.579231928044,1.590407865756
40.6,1.423087311232,1.495166307811,1.546398999160,1.577545404508,1.588714102530
40.7,1.422435865120,1.494572766249,1.545848886474,1.577017009040,1.588207422427
40.8,1.422725397137,1.494920204670,1.546254231298,1.577480260267,1.588685149328
40.9,1.422754350338,1.494970873236,1.546333853066,1.577596073074,1.588829915337
41.0,1.422160808777,1.494348378473,1.545689642939,1.576930149435,1.588163991697
41.1,1.421784419008,1.493935797665,1.545240871092,1.576466898207,1.587693500780
41.2,1.422334527987,1.494471430970,1.545776504397,1.576988055838,1.588214660264
41.3,1.423420273978,1.495513746231,1.546775388929,1.577972464696,1.589177353757
41.4,1.424129626493,1.496165192343,1.547376168328,1.578529813366,1.589727464590
41.5,1.423955907283,1.495976997459,1.547195209427,1.578348854465,1.589539267852
41.6,1.422870163145,1.494985350763,1.546283186353,1.577494735942,1.588714102530
41.7,1.421024396073,1.493313302901,1.544748664810,1.576061553383,1.587324348848
41.8,1.418990432263,1.491445820465,1.543018710544,1.574432936251,1.585739160591
41.9,1.417318386255,1.489809965495,1.541404569086,1.572833270466,1.584139494807
42.0,1.416210924899,1.488550500294,1.540029294784,1.571356657179,1.582619452644
42.1,1.416261595319,1.488376782937,1.539652901309,1.570842739239,1.582054864284
42.2,1.417926403490,1.489809965495,1.540912366510,1.571979150090,1.583140610275
42.3,1.419873505842,1.491634017202,1.542635081085,1.573629484440,1.584754751733
42.4,1.420771055095,1.492560519657,1.543590536741,1.574606653608,1.585746398428
42.5,1.420814485824,1.492763190216,1.543923499487,1.575033713796,1.586209649656
42.6,1.420923058941,1.493067199760,1.544393988552,1.575627255358,1.586861097621
42.7,1.421263259524,1.493508737476,1.544915146183,1.576220795066,1.587498066205
42.8,1.421060587112,1.493342254250,1.544784857701,1.576119459787,1.587411208453
42.9,1.420032747525,1.492357847245,1.543836638029,1.575192957332,1.586499181673
43.0,1.418469276486,1.490837803229,1.542360026595,1.573745297247,1.585065997262
43.1,1.417065045276,1.489520431625,1.541100561394,1.572543738449,1.583893393519
43.2,1.416775513259,1.489303285391,1.540941317858,1.572435163480,1.583806535767
43.3,1.417470390100,1.489969207178,1.541600003661,1.573079373608,1.584457981879
43.4,1.418310034803,1.490750943624,1.542331071540,1.573788726123,1.585138381192
43.5,1.418932527713,1.491315531984,1.542852231024,1.574266454878,1.585601632420
43.6,1.419634642391,1.491952500568,1.543431295058,1.574809327873,1.586122791904
43.7,1.420409141000,1.492669094627,1.544097218698,1.575424582946,1.586716331612
43.8,1.420445332039,1.492676332464,1.544068263643,1.575366676542,1.586629472007
43.9,1.419193106528,1.491460297992,1.542866706698,1.574179593419,1.585456866411
44.0,1.416688655507,1.489100611126,1.540651787694,1.572051534020,1.583379475578
44.1,1.413793335336,1.486509298647,1.538321054030,1.569923474621,1.581352749606
44.2,1.411346787012,1.484402954612,1.536497002323,1.568331048527,1.579868900335
44.3,1.409595119236,1.482846719557,1.535114486478,1.567086060854,1.578681817212
44.4,1.408596234703,1.481818881823,1.534064933379,1.566029268065,1.577625026276
44.5,1.408719285347,1.481760973567,1.533862260967,1.565710782846,1.577263110328
44.6,1.410072846137,1.482962532364,1.534933531283,1.566680716030,1.578175137108
44.7,1.412063381071,1.484837252638,1.536699674735,1.568374477403,1.579825469606
44.8,1.413539992505,1.486205290956,1.537973615610,1.569561560526,1.580990835511
44.9,1.414176964796,1.486762641478,1.538465820039,1.570017572064,1.581417895699
45.0,1.414133534067,1.486726448586,1.538451344364,1.570010332373,1.581417895699
45.1,1.413453134753,1.486132908878,1.537922947044,1.569547081146,1.580983597674
45.2,1.412635207268,1.485365649959,1.537228070203,1.568910112562,1.580375580438
45.3,1.412244338118,1.485003732158,1.536887869619,1.568598865180,1.580086046568
45.4,1.411954806101,1.484772106544,1.536692436897,1.568432383807,1.579926804885
45.5,1.411737656162,1.484706964157,1.536743105464,1.568548196614,1.580071570894
45.6,1.411875184333,1.485010971848,1.537184641327,1.569083829919,1.580650634928
45.7,1.412012712505,1.485141262183,1.537307691971,1.569199642726,1.580766447735
45.8,1.411962043939,1.484902398732,1.536909586837,1.568692962622,1.580201859375
45.9,1.411411933106,1.484164091162,1.536019275421,1.567694076237,1.579159544113
46.0,1.409884651253,1.482644047145,1.534506471095,1.566188509748,1.577653977624
46.1,1.408386324454,1.481268770991,1.533239768057,1.564986952804,1.576495849556
46.2,1.408075077072,1.480979238974,1.532971951404,1.564740851516,1.576249748268
46.3,1.408813384642,1.481587256210,1.533478631508,1.565189625216,1.576669570619
46.4,1.410123516557,1.482745384278,1.534513708932,1.566130605198,1.577581595547
46.5,1.411346787012,1.483946941222,1.535700790202,1.567317686468,1.578761438980
46.6,1.412012712505,1.484822776964,1.536757581138,1.568504765885,1.580013664490
46.7,1.412309482359,1.485394601308,1.537553795112,1.569474699068,1.581070457279
46.8,1.412403581654,1.485604513410,1.537872280330,1.569880043892,1.581511993142
46.9,1.412215384917,1.485351170579,1.537575508623,1.569561560526,1.581186270086
47.0,1.411759371527,1.484714201994,1.536786536193,1.568664009421,1.580245290104
47.1,1.411433648471,1.484236473239,1.536178517104,1.567947419068,1.579478031185
47.2,1.411361266393,1.484120660433,1.536012037584,1.567737506966,1.579246405571
47.3,1.410796678033,1.483585027127,1.535498115937,1.567245304390,1.578768676817
47.4,1.409776078136,1.482586142595,1.534513708932,1.566282609043,1.577813221160
47.5,1.408798905262,1.481601731884,1.533529298221,1.565298200185,1.576828812302
47.6,1.407952024575,1.480848950493,1.532877852109,1.564711898314,1.576278703323
47.7,1.406844566926,1.480002067953,1.532240881672,1.564248647087,1.575887834173
47.8,1.405367951786,1.478749840589,1.531176851046,1.563322144632,1.575019238122
47.9,1.403869624988,1.477316658031,1.529779859526,1.561946866624,1.573643960114
48.0,1.402885214276,1.476288820297,1.528723068591,1.560832169285,1.572514785248
48.1,1.402986551409,1.476390155576,1.528802690358,1.560904551363,1.572572693504
48.2,1.403818954568,1.477273229155,1.529721954976,1.561860007019,1.573535386998
48.3,1.405034990893,1.478503739301,1.530988656161,1.563148425422,1.574852756749
48.4,1.406656370189,1.480016543627,1.532414600882,1.564530939413,1.576220795066
48.5,1.407959264266,1.481138480657,1.533399009740,1.565421250829,1.577060437916
48.6,1.408183650189,1.481297722339,1.533500346872,1.565479157233,1.577103868645
48.7,1.407300578463,1.480458081343,1.532689657225,1.564682943259,1.576322132199
48.8,1.406323407443,1.479488148159,1.531719724041,1.563720249766,1.575352200868
48.9,1.405780534447,1.478923561652,1.531140660007,1.563104994693,1.574729706105
49.0,1.404977082637,1.478214207284,1.530518165243,1.562547646023,1.574186833110
49.1,1.403058935340,1.476636258717,1.529215273020,1.561440184668,1.573180708887
49.2,1.399874081299,1.473914657757,1.526870063681,1.559377271362,1.571240844373
49.3,1.396595131669,1.470968669020,1.524213606961,1.556952440256,1.568910112562
49.4,1.394944799171,1.469340051887,1.522613943030,1.555374489836,1.567353877506
49.5,1.395364619670,1.469470340368,1.522498130223,1.555099435347,1.566999199396
49.6,1.396501034226,1.470237601140,1.522961381451,1.555323823123,1.567115012203
49.7,1.396653039925,1.470208647938,1.522773186566,1.555012575742,1.566753098108
49.8,1.395219855514,1.468775463527,1.521354477829,1.553593868858,1.565341629061
49.9,1.393207607069,1.466835600866,1.519486997246,1.551784292825,1.563568245920
50.0,1.392158053970,1.465865667682,1.518567732628,1.550930174301,1.562743080598
50.1,1.392411394948,1.466169675373,1.518922408886,1.551321041597,1.563155663259
50.2,1.393547807652,1.467342280969,1.520138443358,1.552566029271,1.564415126607
50.3,1.395408050399,1.469238714755,1.522049354670,1.554491416258,1.566347753284
